全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
041009,000000000694,,銅板油彩悲しみのマリア像,ドウバンユサイカナシミノマリアゾウ,,"Maria the virgin of sorrows,oil painting on copper plate",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000695,,瀟湘八景図(雪村周継筆),ショウショウハッケイズ(セッソンシュウケイヒツ),,Eight views of Xiaoxiang by Sesson Syuukei,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1995-03-23,,,,,,,,,,,,
041009,000000000696,,大年寺山真景図　伝高久靄厓筆,ダイネンジヤマシンケイズ　デンタカクアイガイヒツ,,"Depiction of Mt. Dainenji,thought to be painted by Takaku Aigai",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,個人,1995-03-23,,,,,,,,,,,,
041009,000000000697,,木造釈迦如来坐像,モクゾウシャカニョライザゾウ,,Wooden sitting Shakanyorai,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区北山1丁目14-1,宮城県,仙台市,青葉区北山1丁目,14-1,,,,,,,,,,,,,,,輪王寺,1976-07-01,,,,,,,,,,,,
041009,000000000698,,木造釈迦如来立像,モクゾウシャカニョライリュウゾウ,,Wooden standing Shakanyorai,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,1990-03-19,,,,,,,,,,,,
041009,000000000699,,木造毘沙門天立像,モクゾウビシャモンテンリュウゾウ,,Wooden standing Bishamonten,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,1990-03-19,,,,,,,,,,,,
041009,000000000700,,木造安国上人坐像,モクゾウアンコクショウニンザゾウ,,Wooden sitting Ankokushonin (saint Ankoku),市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区土樋1丁目11-16,宮城県,仙台市,若林区土樋1丁目,11-16,,,,,,,,,,,,,,,真福寺,1990-03-19,,,,,,,,,,,,
041009,000000000701,,宝冠釈迦如来坐像,ホウカンシャカニョライザゾウ,,Sitting Hokan Shakanyorai,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区国見1丁目15-1,宮城県,仙台市,青葉区国見1丁目,15-1,,,,,,,,,,,,,,,壽徳寺,1990-03-19,,,,,,,,,,,,
041009,000000000702,,木造雲居希膺坐像,モクゾウウンゴキヨウザゾウ,,Wooden sitting Ungo Kiyou,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,1997-03-25,,,,,,,,,,,,
041009,000000000703,,木造大元帥明王立像　厨子入,モクゾウダイゲンスイミョウオウリュウゾウ　ズシイリ,,Wooden standing Daigensuimyoo in Zushi (double door cabinet) ,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区八幡4丁目6-1,宮城県,仙台市,青葉区八幡4丁目,6-1,,,,,,,,,,,,,,,大崎八幡宮,1997-03-25,,,,,,,,,,,,
041009,000000000704,,木造阿弥陀如来坐像,モクゾウアミダニョライザゾウ,,Wooden sitting Amidanyorai,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区三条町7-27,宮城県,仙台市,青葉区三条町,7-27,,,,,,,,,,,,,,,大法寺,1998-03-24,,,,,,,,,,,,
041009,000000000705,,木造阿弥陀三尊像,モクゾウアミダサンゾンゾウ,,Wooden Amidanyorai triad,市指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区榴岡4丁目10-1,宮城県,仙台市,宮城野区榴岡4丁目,10-1,,,,,,,,,,,,,,,円徳寺,1998-03-24,,,,,,,,,,,,
041009,000000000708,,木造阿弥陀如来立像,モクゾウアミダニョライリュウゾウ,,Wooden standing Amidanyorai,市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区新寺2丁目4-10,宮城県,仙台市,若林区新寺2丁目,4-10,,,,,,,,,,,,,,,報恩寺,1998-03-24,,,,,,,,,,,,
041009,000000000709,,木造愛宕尊騎馬像・六地蔵菩薩立像,モクゾウアタゴソンキバゾウ・ロクジゾウボサツリュウゾウ,,Wooden equestrian Atagoson and wooden standing Rokujizo bosatsu ,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区新坂町6-1,宮城県,仙台市,青葉区新坂町,6-1,,,,,,,,,,,,,,,正圓寺,1998-03-24,,,,,,,,,,,,
041009,000000000716,,舞楽面　陵王，納曽利,ブラクメン　リョウオウ，ナソリ,,Bugaku (court dance) masks called Ryooh and Nasori,市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区木ノ下3丁目9-1,宮城県,仙台市,若林区木ノ下3丁目,9-1,,,,,,,,,,,,,,,白山神社,2002-03-22,,,,,,,,,,,,
041009,000000000718,,銅造薬師十二神将像掛額,ドウゾウヤクシジュウニシンショウゾウカケガク,,Bronze tablet of Yakushinyorai and twelve followers,市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区木ノ下3丁目8-1,宮城県,仙台市,若林区木ノ下3丁目,8-1,,,,,,,,,,,,,,,陸奥国分寺,1976-07-01,,,,,,,,,,,,
041009,000000000719,,梵鐘,ボンショウ,,Temple bell,市指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区向山4丁目4-1,宮城県,仙台市,太白区向山4丁目,4-1,,,,,,,,,,,,,,,大満寺,1977-03-01,,,,,,,,,,,,
041009,000000000720,,仙台藩歴代藩主所用具足,センダイハンレキダイハンシュショヨウグソク,,Gusoku armor owned by the successive feudal lords of the Sendai clan,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000731,,服飾類　伊達政宗所用,フクショクルイ　ダテマサムネショヨウ,,Garments owned by Date Masamune,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000739,,孔雀羽根織込陣羽織　伊達重村所用,クジャクハネオリコミジンバオリ　ダテシゲムラショヨウ,,Jinbaori Surcoat weaved with peacock feathers owned by Date Shigemura,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000740,,茶杓　仙台藩歴代藩主作,チャシャク　センダイハンレキダイハンシュサク,,Tea scoops carved by successive feudal lords of the Sendai clan,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000801,,仙台城旧本丸御殿金具,センダイジョウキュウホンマルゴテンカナグ,,Metal fittings used in former Honmaru goten palace at Sendai castle,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000803,,花鳥山水孔雀羽根雪薄紋散蒔絵十三弦琴,カチョウサンスイクジャクバネユキススキモンチラシマキエジュウサンゲンキン,,"Thirteen string Koto ( Japanese harp ) with designs of flowers,birds,landscape,peacock feathers,susuki with snow pattern in maki-e",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000000804,,雲居禅師墨跡三幅対,ウンゴゼンジボクセキサンプクツイ,,Set of three scrolls by priest Ungo,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,1976-07-01,,,,,,,,,,,,
041009,000000000807,,印章　仙台伊達家伝来,インショウ　センダイダテケデンライ,,"Seals handed down in the Date Family,in the Sendai Domain",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000001034,,伊達治家記録,ダテジケキロク,,Documents of the Date family,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000001730,,伊達世臣家譜及続編,ダテセシンカフオヨビゾクヘン,,Family tree of the Date vassals,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000001998,,伊達出自正統世次考,ダテシュツジセイトウセジコウ,,History of the Date family,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000002023,,国絵図　正保年間奥州仙台領絵図(写),クニエズ　ショウホウネンカンオウシュウセンダイリョウエズ(ウツシ),,"Map of sovereign state.  Copied map of the Sendai domain,a sovereign state during the Shoho period (early Edo period.)",県指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2008-05-02,,,,,,,,,,,,
041009,000000002024,,林子平自筆写本絵図類,ハヤシシヘイジヒツシャホンエズルイ,,Hand drawn copy of maps by Hayashi Shihei,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000002033,,支倉家文書,ハセクラケモンジョ,,Documents of the Hasekura family,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000002077,,伊達政宗墓所出土品,ダテマサムネボショシュツドヒン,,Articles excavated from the grave of Date Masamune,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1985-09-04,,,,,,,,,,,,
041009,000000002113,,皮袋形土器/上ノ原遺跡出土,カワブクロガタドキ/ウエノハライセキシュツド,,Leather-bag textured clay vessel from the Uenohara site,県指定有形文化財,美術工芸品,,041041,,宮城県仙台市太白区秋保町湯元字寺田原40-7,宮城県,仙台市,太白区秋保町湯元字寺田原,40-7,,,,,,,,,,,,,,,仙台市,2012-05-01,,,,,,,,,,,,
041009,000000002114,,伊古田遺跡出土土偶,イコダイセキシュツドドグウ,,Clay figurines excavated from the Ikoda site,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区国分町3丁目7-1(市博展示中),宮城県,仙台市,青葉区国分町3丁目,7-1(市博展示中),,,,,,,,,,,,,,,仙台市,1994-03-29,,,,,,,,,,,,
041009,000000002118,,戸ノ内遺跡方形周溝墓出土土器,トノウチイセキホウケイシュウコウボシュツドドキ,,Clay Vessels excavated from the Tonouchi site,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区国分町(向田整理室所在),宮城県,仙台市,青葉区国分町(向田整理室所在),,,,,,,,,,,,,,,,仙台市,1994-03-29,,,,,,,,,,,,
041009,000000002120,,仙台藩天文学器機,センダイハンテンモンガクキキ,,Astronomy tools used by the Sendai clan,重要文化財,美術工芸品,,041017,,宮城県仙台市青葉区錦ヶ丘9丁目29-32,宮城県,仙台市,青葉区錦ヶ丘9丁目,29-32,,,,,,,,,,,,,,,仙台市（天文台）,2012-09-06,,,,,,,,,,,,
041009,000000002124,,塵芥集,ジンカイシュウ,,"Laws of the Date Family,Jinkaishu",重要文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2003-05-29,,,,,,,,,,,,
041009,000000002125,,晴宗公采地下賜録,ハルムネコウサイチカシロク,,Record books of land written by Date Harumune,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1976-07-01,,,,,,,,,,,,
041009,000000002127,,芭蕉句碑,バショウクヒ,,Monument to haiku poet Matsuo Basho,市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区木ノ下2丁目70,宮城県,仙台市,若林区木ノ下2丁目,70,,,,,,,,,,,,,,,陸奥国分寺,1976-07-01,,,,,,,,,,,,
041009,000000002128,,大淀三千風供養碑,オオヨドミチカゼクヨウヒ,,Memorial monument to haiku poet Oyodo Michikaze,市指定有形文化財,美術工芸品,,041033,,宮城県仙台市若林区木ノ下2丁目70,宮城県,仙台市,若林区木ノ下2丁目,70,,,,,,,,,,,,,,,陸奥国分寺,1976-07-01,,,,,,,,,,,,
041009,000000002129,,芭蕉句碑,バショウクヒ,,Monument to Haiku poet Matsuo Basho,市指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区榴ヶ岡105-3,宮城県,仙台市,宮城野区榴ヶ岡,105-3,,,,,,,,,,,,,,,榴岡天満宮,1977-03-01,,,,,,,,,,,,
041009,000000002130,,原町苦竹の道知るべ石,ハラノマチニガタケノミチシルベイシ,,Stone signpost in Haranomachi Nigatake,市指定有形文化財,美術工芸品,,041025,,宮城県仙台市宮城野区原町3丁目,宮城県,仙台市,宮城野区原町3丁目,,,,,,,,,,,,,,,,仙台市,1977-03-01,,,,,,,,,,,,
041009,000000002131,,澱不動尊文永十年板碑,ヨドミフドウソンブンエイジュウネンイタビ,,"Itabi stone monument of Yodomifudoson,built in the tenth year of the Bunei period (1273)",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区広瀬町8-1,宮城県,仙台市,青葉区広瀬町,8-1,,,,,,,,,,,,,,,澱町むつみ会,1994-03-29,,,,,,,,,,,,
041009,000000002424,,仙台城及び江戸上屋敷主要建物姿絵図,センダイジョウオヨビエドカミヤシキシュヨウタテモノスガタエズ,,Elevation drawing of Sendai castle and Edo kamiyashiki primary buildings,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1999-02-01,,,,,,,,,,,,
041009,000000002425,,玉蟲左太夫「航米日録」及び関係資料,タマムシサダユウ「コウベイニチロク」オヨビカンケイシリョウ,,Traveling to America diary and related documents by Tamamushi Sadayu,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,1999-03-23,,,,,,,,,,,,
041009,000000002493,,幕府提出用仙台城下絵図,バクフテイシュツヨウセンダイジョウカエズ,,Map of Sendai castle town for Bakufu (central government) submission,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2000-04-28,,,,,,,,,,,,
041009,000000002495,,藩政用仙台城下絵図,ハンセイヨウセンダイジョウカエズ,,Maps of Sendai castle town for the domain duties,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2000-04-28,,,,,,,,,,,,
041009,000000002505,,仙台城下鳥瞰図,センダイジョウカチョウカンズ,,Bird's-eye view of Sendai castle town,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2000-04-28,,,,,,,,,,,,
041009,000000002509,,仙台藩修復帳,センダイハンシュウフクチョウ,,Building repair record book of the Sendai clan,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区片平2丁目1-1,宮城県,仙台市,青葉区片平2丁目,1-1,,,,,,,,,,,,,,,東北大学,2019-12-13,,,,,,,,,,,,
041009,000000002512,,伊達政宗和歌詠草「入そめて」,ダテマサムネワカエイソウ「イリソメテ」,,"Irisomete,Waka (Japanese poem) by Date Masamune on scroll",市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2001-03-22,,,,,,,,,,,,
041009,000000002514,,旧大橋の擬宝珠,キュウオオハシノギボシ,,Giboshi (ornamental cap) from the old Ohashi bridge,市指定有形文化財,美術工芸品,,041017,,宮城県仙台市青葉区川内26,宮城県,仙台市,青葉区川内,26,,,,,,,,,,,,,,,仙台市（博物館）,2001-03-22,,,,,,,,,,,,
041009,000000002515,,上前十三塚,カミマエジュウサンヅカ,,Thirteen mounds in Kamimae area,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区坪沼字上前,宮城県,仙台市,太白区坪沼字上前,,,,,,,,,,,,,,,,個人,1990-03-19,,,,,,,,,,,,
041009,000000002528,,源頼政鵺退治図,ミナモトノヨリマサヌエタイジズ,,Ema (votive picture) of Minamotono Yorimasa slaying a Nue (monster),市指定有形民俗文化財,,,041041,,宮城県仙台市太白区向山4丁目17-1,宮城県,仙台市,太白区向山4丁目,17-1,,,,,,,,,,,,,,,愛宕神社,1992-07-07,,,,,,,,,,,,
041009,000000002529,,牛若丸剣道修行図,ウシワカマルケンドウシュギョウズ,,Ema (votive picture) of Ushiwakamaru training Kendo,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区向山4丁目17-1,宮城県,仙台市,太白区向山4丁目,17-1,,,,,,,,,,,,,,,愛宕神社,1992-07-07,,,,,,,,,,,,
041009,000000002530,,中村景貞乗馬図,ナカムラカゲサダジョウバズ,,Ema (votive picture) of Nakamura Kagesada riding a horse,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区四郎丸字落合60,宮城県,仙台市,太白区四郎丸字落合,60,,,,,,,,,,,,,,,光西寺,1992-07-07,,,,,,,,,,,,
041009,000000002531,,曳馬図,ヒキウマズ,,Ema (votive picture) of a horse and two coachmen ,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区四郎丸字落合60,宮城県,仙台市,太白区四郎丸字落合,60,,,,,,,,,,,,,,,光西寺,1992-07-07,,,,,,,,,,,,
041009,000000002532,,宇治川先陣図,ウジガワセンジンズ,,Ema (votive picture) of the battle of Ujigawa,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区四郎丸字落合60,宮城県,仙台市,太白区四郎丸字落合,60,,,,,,,,,,,,,,,光西寺,1992-07-07,,,,,,,,,,,,
041009,000000002533,,金銅板押出三重塔,コンドウバンオシダシサンジュウノトウ,,Ema (votive picture) of three storied pagoda embossed on gold plate over copper sheet,市指定有形民俗文化財,,,041041,,宮城県仙台市太白区四郎丸字落合60,宮城県,仙台市,太白区四郎丸字落合,60,,,,,,,,,,,,,,,光西寺,1992-07-07,,,,,,,,,,,,
041009,000000002534,,馬場愛宕神社神楽,ババアタゴジンジャカグラ,,Kagura (sacred dance) of Atagojinja shrine in Baba district,市指定無形民俗文化財,,,041041,,宮城県仙台市太白区秋保町馬場,宮城県,仙台市,太白区秋保町馬場,,,,,,,,,,,,,,,,馬場愛宕神社神楽保存会,1986-08-01,,,,,,,,,,,,
041009,000000002535,,大沢の田植踊,オオサワノタウエオドリ,,Taueodori dance in Osawa district,県指定無形民俗文化財,,,041050,,宮城県仙台市泉区泉ヶ丘,宮城県,仙台市,泉区泉ヶ丘,,,,,,,,,,,,,,,,大沢田植踊保存会,2015-02-24,,,,,,,,,,,,
041009,000000002536,,榊流青麻神楽,サカキリュウアオソカグラ,,Sakaki style Kagura (sacred dance) at Aosojinja shrine,市指定無形民俗文化財,,,041025,,宮城県仙台市宮城野区岩切字青麻沢,宮城県,仙台市,宮城野区岩切字青麻沢,,,,,,,,,,,,,,,,榊流青麻神楽保存会,1991-10-01,,,,,,,,,,,,
041009,000000002537,,生出森八幡神楽,オイデモリハチマンカグラ,,Kagura (sacred dance) at Oidemori hachimanjinja shrine,市指定無形民俗文化財,,,041041,,宮城県仙台市太白区茂庭字中ノ瀬西,宮城県,仙台市,太白区茂庭字中ノ瀬西,,,,,,,,,,,,,,,,生出森八幡神楽保存会,1991-10-01,,,,,,,,,,,,
041009,000000002538,,善応寺横穴古墳群,ゼンノウジヨコアナコフングン,,Ancient adjacent cave tombs at Zennoji temple,市指定史跡,,,041025,,宮城県仙台市宮城野区燕沢2丁目,宮城県,仙台市,宮城野区燕沢2丁目,,,,,,,,,,,,,,,,善応寺,1968-02-15,,,,,,,,,,,,
041009,000000002539,,三沢初子の墓など,ミサワハツコノハカナド,,Grave site of Misawa Hatsuko (wife of third feudal lord of the Date clan) and others,市指定史跡,,,041025,,宮城県仙台市宮城野区榴岡5丁目4,宮城県,仙台市,宮城野区榴岡5丁目,4,,,,,,,,,,,,,,,仙台市,1972-02-01,,,,,,,,,,,,
041009,000000002540,,刀工本郷国包各代の墓所,トウコウホンゴウクニカネカクダイノボショ,,Graveyard of successive generations of sword craftsmen Hongo Kunikane ,市指定史跡,,,041033,,宮城県仙台市若林区新寺2丁目7-33,宮城県,仙台市,若林区新寺2丁目,7-33,,,,,,,,,,,,,,,善導寺,1980-10-20,,,,,,,,,,,,
041009,000000002541,,経ヶ峯伊達家墓所,キョウガミネダテケボショ,,Graveyard of the Date family in Kyogamine,市指定史跡,,,041017,,宮城県仙台市青葉区霊屋下,宮城県,仙台市,青葉区霊屋下,,,,,,,,,,,,,,,,国;仙台市ほか,1984-07-21,,,,,,,,,,,,
041009,000000002542,,西館跡,ニシダテアト,,Nishidate site,市指定史跡,,,041017,,宮城県仙台市青葉区下愛子字館,宮城県,仙台市,青葉区下愛子字館,,,,,,,,,,,,,,,,個人,1975-12-11,,,,,,,,,,,,
041009,000000002543,,郷六城跡,ゴウロクジョウアト,,Gorokujo castle site,市指定史跡,,,041017,,宮城県仙台市青葉区郷六字庄子,宮城県,仙台市,青葉区郷六字庄子,,,,,,,,,,,,,,,,個人,1975-12-11,,,,,,,,,,,,
041009,000000002544,,栽松院墓所,サイショウインボショ,,Saishoin grave site,市指定史跡,,,041050,,宮城県仙台市泉区根白石字館下,宮城県,仙台市,泉区根白石字館下,,,,,,,,,,,,,,,,満興寺,1968-03-01,,,,,,,,,,,,
041009,000000002545,,松森焔硝蔵跡,マツモリエンショウグラアト,,Site of Matsumori gunpowder storehouse,市指定史跡,,,041050,,宮城県仙台市泉区南光台東2丁目35,宮城県,仙台市,泉区南光台東2丁目,35,,,,,,,,,,,,,,,仙台市,1987-05-01,,,,,,,,,,,,
041009,000000002546,,霊屋下セコイヤ類化石林,オタマヤシタセコイヤルイカセキリン,,Petrified Sequoia tress at Otamayashita,市指定天然記念物,,,041017,,宮城県仙台市青葉区米ヶ袋1丁目;米ヶ袋3丁目;霊屋下,宮城県,仙台市,青葉区米ヶ袋1丁目;米ヶ袋3丁目;霊屋下,,,,,,,,,,,,,,,,宮城県,1973-08-06,,,,,,,,,,,,
041009,000000002547,,大梅寺のヒヨクヒバ,タイバイジノヒヨクヒバ,,Japanese cypress tree in Taibaiji temple,市指定天然記念物,,,041017,,宮城県仙台市青葉区茂庭字綱木裏山4,宮城県,仙台市,青葉区茂庭字綱木裏山,4,,,,,,,,,,,,,,,大梅寺,1977-03-01,,,,,,,,,,,,
041009,000000002550,,泉ヶ岳のミズバショウほか湿生植物群生地,イズミガタケノミズバショウホカシッセイショクブツグンセイチ,,Skunk cabbages and wetland plant habitat at Mt. Izumigatake,市指定天然記念物,,,041050,,宮城県仙台市泉区福岡字岳山,宮城県,仙台市,泉区福岡字岳山,,,,,,,,,,,,,,,,仙台市,1960-05-12,,,,,,,,,,,,
041009,000000002551,,賀茂神社のアラカシ,カモジンジャノアラカシ,,Japanese blue oak trees at Kamo jinja shrine,市指定天然記念物,,,041050,,宮城県仙台市泉区古内字糺1,宮城県,仙台市,泉区古内字糺,1,,,,,,,,,,,,,,,賀茂神社,1985-04-25,,,,,,,,,,,,
041009,000000002553,,青下第1ダム,アオシタダイイチダム,,Aoshita number one dam,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区熊ケ根字大原道17-2地先,宮城県,仙台市,青葉区熊ケ根字大原道,17-2地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002554,,青下第1ダム取水塔,アオシタダイイチダムシュスイトウ,,Water intake tower of Aoshita number one dam,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区熊ケ根字大原道17-2地先,宮城県,仙台市,青葉区熊ケ根字大原道,17-2地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002555,,青下隧道入口,アオシタズイドウイリグチ,,Aoshita tunnel entrance,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉字大原新田12-7地先,宮城県,仙台市,青葉区大倉字大原新田,12-7地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002556,,青下第2ダム,アオシタダイニダム,,Aoshita number two dam,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区熊ケ根字大原道27-2地先,宮城県,仙台市,青葉区熊ケ根字大原道,27-2地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002557,,青下第3ダム,アオシタダイサンダム,,Aoshita number three dam,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉字前原1-2地先,宮城県,仙台市,青葉区大倉字前原,1-2地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002558,,青下量水堰,アオシタリョウスイゼキ,,Aoshita water gaging weir,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区大倉字西原38地先,宮城県,仙台市,青葉区大倉字西原,38地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
041009,000000002559,,青下ダム旧管理事務所,アオシタダムキュウカンリジムショ,,Former control office of Aoshita dam,登録有形文化財,建造物,,041017,,宮城県仙台市青葉区熊ケ根字大原道18地先,宮城県,仙台市,青葉区熊ケ根字大原道,18地先,,,,,,,,,,,,,,,仙台市（水道事業管理者）,1995-06-07,,,,,,,,,,,,
