level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	2	99	0	0	0	222.38	167.29	17.88	5.88	100	善光寺
5	2	99	0	0	1	240.38	167.29	29.88	5.88	100	式観音立像
3	2	99	1	0	0	222.380000	184.929080	41.880000	5.880000	-1	###FLOW###
4	2	99	1	0	0	222.380000	184.929080	41.880000	5.880000	-1	###LINE###
5	2	99	1	0	0	222.38	184.93	17.88	5.88	100	阿弥陀
5	2	99	1	0	1	240.38	184.93	23.88	5.88	100	如来坐像
3	2	99	2	0	0	222.380000	202.569080	17.880000	5.880000	-1	###FLOW###
4	2	99	2	0	0	222.380000	202.569080	17.880000	5.880000	-1	###LINE###
5	2	99	2	0	0	222.38	202.57	17.88	5.88	100	金銅造
3	2	100	0	0	0	246.380000	202.569080	29.880000	5.880000	-1	###FLOW###
4	2	100	0	0	0	246.380000	202.569080	29.880000	5.880000	-1	###LINE###
5	2	100	0	0	0	246.38	202.57	29.88	5.88	100	弥勒菩薩像
3	2	101	0	0	0	222.380000	220.239080	71.880000	5.880000	-1	###FLOW###
4	2	101	0	0	0	222.380000	220.239080	71.880000	5.880000	-1	###LINE###
5	2	101	0	0	0	222.38	220.24	71.88	5.88	100	地蔵菩薩・十王像・奪衣婆
3	2	101	1	0	0	222.380000	237.879080	65.880000	5.880000	-1	###FLOW###
4	2	101	1	0	0	222.380000	237.879080	65.880000	5.880000	-1	###LINE###
5	2	101	1	0	0	222.38	237.88	11.88	5.88	100	木造
5	2	101	1	0	1	234.38	237.88	53.88	5.88	100	金剛界大日如来坐像
3	2	102	0	0	0	48.720000	253.119080	5.940000	5.880000	-1	###FLOW###
4	2	102	0	0	0	48.720000	253.119080	5.940000	5.880000	-1	###LINE###
5	2	102	0	0	0	48.72	253.12	5.94	5.88	100	35
3	2	103	0	0	0	64.320000	253.119080	92.160000	6.000000	-1	###FLOW###
4	2	103	0	0	0	64.320000	253.119080	92.160000	6.000000	-1	###LINE###
5	2	103	0	0	0	64.32	253.12	5.88	5.88	100	彫
5	2	103	0	0	1	73.30	253.12	23.86	5.88	100	第１６号
5	2	103	0	0	2	102.60	253.24	53.88	5.88	100	有形文化財（彫刻）
3	2	104	0	0	0	190.460000	253.239080	11.880000	5.880000	-1	###FLOW###
4	2	104	0	0	0	190.460000	253.239080	11.880000	5.880000	-1	###LINE###
5	2	104	0	0	0	190.46	253.24	11.88	5.88	100	彫刻
3	2	105	0	0	0	222.380000	251.888360	47.064600	3.960000	-1	###FLOW###
4	2	105	0	0	0	222.380000	251.888360	47.064600	3.960000	-1	###LINE###
5	2	105	0	0	0	222.38	251.89	47.06	3.96	100	もくぞうあみだにょらいざぞう
3	2	106	0	0	0	48.720000	270.759080	5.940000	5.880000	-1	###FLOW###
4	2	106	0	0	0	48.720000	270.759080	5.940000	5.880000	-1	###LINE###
5	2	106	0	0	0	48.72	270.76	5.94	5.88	100	36
3	2	107	0	0	0	64.320000	270.759080	92.160000	6.000000	-1	###FLOW###
4	2	107	0	0	0	64.320000	270.759080	92.160000	6.000000	-1	###LINE###
5	2	107	0	0	0	64.32	270.76	5.88	5.88	100	彫
5	2	107	0	0	1	73.30	270.76	23.86	5.88	100	第１７号
5	2	107	0	0	2	102.60	270.88	53.88	5.88	100	有形文化財（彫刻）
3	2	108	0	0	0	190.460000	270.879080	11.880000	5.880000	-1	###FLOW###
4	2	108	0	0	0	190.460000	270.879080	11.880000	5.880000	-1	###LINE###
5	2	108	0	0	0	190.46	270.88	11.88	5.88	100	彫刻
3	2	109	0	0	0	222.380000	269.528360	47.064600	3.960000	-1	###FLOW###
4	2	109	0	0	0	222.380000	269.528360	47.064600	3.960000	-1	###LINE###
5	2	109	0	0	0	222.38	269.53	47.06	3.96	100	もくぞうあみだにょらいざぞう
3	2	110	0	0	0	378.770000	270.879080	11.880000	5.880000	-1	###FLOW###
4	2	110	0	0	0	378.770000	270.879080	11.880000	5.880000	-1	###LINE###
5	2	110	0	0	0	378.77	270.88	11.88	5.88	100	１躯
3	2	111	0	0	0	407.210000	270.879080	41.818560	5.880000	-1	###FLOW###
4	2	111	0	0	0	407.210000	270.879080	41.818560	5.880000	-1	###LINE###
5	2	111	0	0	0	407.21	270.88	41.82	5.88	100	平成7年2月20日
3	2	112	0	0	0	457.510000	270.879080	71.880000	5.880000	-1	###FLOW###
4	2	112	0	0	0	457.510000	270.879080	71.880000	5.880000	-1	###LINE###
5	2	112	0	0	0	457.51	270.88	71.88	5.88	100	由利本荘市陳ケ森字陳ケ森
3	2	113	0	0	0	575.110000	270.879080	11.880000	5.880000	-1	###FLOW###
4	2	113	0	0	0	575.110000	270.879080	11.880000	5.880000	-1	###LINE###
5	2	113	0	0	0	575.11	270.88	11.88	5.88	100	個人
3	2	114	0	0	0	48.720000	288.399080	5.940000	5.880000	-1	###FLOW###
4	2	114	0	0	0	48.720000	288.399080	5.940000	5.880000	-1	###LINE###
5	2	114	0	0	0	48.72	288.40	5.94	5.88	100	37
3	2	115	0	0	0	64.320000	288.399080	92.160000	6.000000	-1	###FLOW###
4	2	115	0	0	0	64.320000	288.399080	92.160000	6.000000	-1	###LINE###
5	2	115	0	0	0	64.32	288.40	5.88	5.88	100	彫
5	2	115	0	0	1	73.30	288.40	23.86	5.88	100	第１８号
5	2	115	0	0	2	102.60	288.52	53.88	5.88	100	有形文化財（彫刻）
3	2	116	0	0	0	190.460000	288.519080	11.880000	5.880000	-1	###FLOW###
4	2	116	0	0	0	190.460000	288.519080	11.880000	5.880000	-1	###LINE###
5	2	116	0	0	0	190.46	288.52	11.88	5.88	100	彫刻
3	2	117	0	0	0	222.380000	287.168360	48.268440	3.960000	-1	###FLOW###
4	2	117	0	0	0	222.380000	287.168360	48.268440	3.960000	-1	###LINE###
5	2	117	0	0	0	222.38	287.17	48.27	3.96	100	しょうかんのんぼさつりつぞう
3	2	118	0	0	0	378.770000	288.519080	11.880000	5.880000	-1	###FLOW###
4	2	118	0	0	0	378.770000	288.519080	11.880000	5.880000	-1	###LINE###
5	2	118	0	0	0	378.77	288.52	11.88	5.88	100	１躯
3	2	119	0	0	0	407.210000	288.519080	41.818560	5.880000	-1	###FLOW###
4	2	119	0	0	0	407.210000	288.519080	41.818560	5.880000	-1	###LINE###
5	2	119	0	0	0	407.21	288.52	41.82	5.88	100	平成9年7月24日
3	2	120	0	0	0	457.510000	288.519080	59.943600	5.880000	-1	###FLOW###
4	2	120	0	0	0	457.510000	288.519080	59.943600	5.880000	-1	###LINE###
5	2	120	0	0	0	457.51	288.52	59.94	5.88	100	由利本荘市観音町34-3
3	2	121	0	0	0	575.110000	288.519080	23.880000	5.880000	-1	###FLOW###
4	2	121	0	0	0	575.110000	288.519080	23.880000	5.880000	-1	###LINE###
5	2	121	0	0	0	575.11	288.52	23.88	5.88	100	住吉神社
3	2	122	0	0	0	48.720000	306.039080	5.940000	5.880000	-1	###FLOW###
4	2	122	0	0	0	48.720000	306.039080	5.940000	5.880000	-1	###LINE###
5	2	122	0	0	0	48.72	306.04	5.94	5.88	100	38
3	2	123	0	0	0	64.320000	306.039080	92.160000	6.000000	-1	###FLOW###
4	2	123	0	0	0	64.320000	306.039080	92.160000	6.000000	-1	###LINE###
5	2	123	0	0	0	64.32	306.04	5.88	5.88	100	彫
5	2	123	0	0	1	73.30	306.04	23.86	5.88	100	第１９号
5	2	123	0	0	2	102.60	306.16	53.88	5.88	100	有形文化財（彫刻）
3	2	124	0	0	0	190.460000	306.159080	11.880000	5.880000	-1	###FLOW###
4	2	124	0	0	0	190.460000	306.159080	11.880000	5.880000	-1	###LINE###
5	2	124	0	0	0	190.46	306.16	11.88	5.88	100	彫刻
3	2	125	0	0	0	222.380000	304.808360	38.186280	3.960000	-1	###FLOW###
4	2	125	0	0	0	222.380000	304.808360	38.186280	3.960000	-1	###LINE###
5	2	125	0	0	0	222.38	304.81	38.19	3.96	100	あみだにょらいりつぞう
3	2	126	0	0	0	378.770000	306.159080	11.880000	5.880000	-1	###FLOW###
4	2	126	0	0	0	378.770000	306.159080	11.880000	5.880000	-1	###LINE###
5	2	126	0	0	0	378.77	306.16	11.88	5.88	100	１躯
3	2	127	0	0	0	407.210000	306.159080	41.818560	5.880000	-1	###FLOW###
4	2	127	0	0	0	407.210000	306.159080	41.818560	5.880000	-1	###LINE###
5	2	127	0	0	0	407.21	306.16	41.82	5.88	100	平成9年7月24日
3	2	128	0	0	0	457.510000	306.159080	77.943600	5.880000	-1	###FLOW###
4	2	128	0	0	0	457.510000	306.159080	77.943600	5.880000	-1	###LINE###
5	2	128	0	0	0	457.51	306.16	77.94	5.88	100	由利本荘市花畑町二丁目57-1
3	2	129	0	0	0	575.110000	306.159080	17.880000	5.880000	-1	###FLOW###
4	2	129	0	0	0	575.110000	306.159080	17.880000	5.880000	-1	###LINE###
5	2	129	0	0	0	575.11	306.16	17.88	5.88	100	蓮化寺
3	2	130	0	0	0	48.720000	323.699080	5.940000	5.880000	-1	###FLOW###
4	2	130	0	0	0	48.720000	323.699080	5.940000	5.880000	-1	###LINE###
5	2	130	0	0	0	48.72	323.70	5.94	5.88	100	39
3	2	131	0	0	0	64.320000	323.699080	92.160000	6.000000	-1	###FLOW###
4	2	131	0	0	0	64.320000	323.699080	92.160000	6.000000	-1	###LINE###
5	2	131	0	0	0	64.32	323.70	5.88	5.88	100	彫
5	2	131	0	0	1	73.30	323.70	23.86	5.88	100	第２０号
5	2	131	0	0	2	102.60	323.82	53.88	5.88	100	有形文化財（彫刻）
3	2	132	0	0	0	190.460000	323.819080	11.880000	5.880000	-1	###FLOW###
4	2	132	0	0	0	190.460000	323.819080	11.880000	5.880000	-1	###LINE###
5	2	132	0	0	0	190.46	323.82	11.88	5.88	100	彫刻
3	2	133	0	0	0	222.380000	322.468360	38.186280	3.960000	-1	###FLOW###
4	2	133	0	0	0	222.380000	322.468360	38.186280	3.960000	-1	###LINE###
5	2	133	0	0	0	222.38	322.47	38.19	3.96	100	あみだにょらいりつぞう
3	2	134	0	0	0	378.770000	323.819080	11.880000	5.880000	-1	###FLOW###
4	2	134	0	0	0	378.770000	323.819080	11.880000	5.880000	-1	###LINE###
5	2	134	0	0	0	378.77	323.82	11.88	5.88	100	１躯
3	2	135	0	0	0	407.210000	323.819080	41.818560	5.880000	-1	###FLOW###
4	2	135	0	0	0	407.210000	323.819080	41.818560	5.880000	-1	###LINE###
5	2	135	0	0	0	407.21	323.82	41.82	5.88	100	平成9年7月24日
3	2	136	0	0	0	457.510000	323.819080	71.941200	5.880000	-1	###FLOW###
4	2	136	0	0	0	457.510000	323.819080	71.941200	5.880000	-1	###LINE###
5	2	136	0	0	0	457.51	323.82	71.94	5.88	100	由利本荘市花畑町二丁目59
3	2	137	0	0	0	575.110000	323.819080	17.880000	5.880000	-1	###FLOW###
4	2	137	0	0	0	575.110000	323.819080	17.880000	5.880000	-1	###LINE###
5	2	137	0	0	0	575.11	323.82	17.88	5.88	100	常然寺
3	2	138	0	0	0	378.770000	341.459080	11.880000	5.880000	-1	###FLOW###
4	2	138	0	0	0	378.770000	341.459080	11.880000	5.880000	-1	###LINE###
5	2	138	0	0	0	378.77	341.46	11.88	5.88	100	１躯
3	2	139	0	0	0	407.210000	341.459080	41.818560	5.880000	-1	###FLOW###
4	2	139	0	0	0	407.210000	341.459080	41.818560	5.880000	-1	###LINE###
5	2	139	0	0	0	407.21	341.46	41.82	5.88	100	平成9年7月24日
3	2	140	0	0	0	457.510000	341.459080	62.944800	5.880000	-1	###FLOW###
4	2	140	0	0	0	457.510000	341.459080	62.944800	5.880000	-1	###LINE###
5	2	140	0	0	0	457.51	341.46	62.94	5.88	100	由利本荘市古雪町140-1
3	2	141	0	0	0	575.110000	341.459080	17.880000	5.880000	-1	###FLOW###
4	2	141	0	0	0	575.110000	341.459080	17.880000	5.880000	-1	###LINE###
5	2	141	0	0	0	575.11	341.46	17.88	5.88	100	圓照寺
3	2	142	0	0	0	222.380000	255.519080	53.880000	5.880000	-1	###FLOW###
4	2	142	0	0	0	222.380000	255.519080	53.880000	5.880000	-1	###LINE###
5	2	142	0	0	0	222.38	255.52	11.88	5.88	100	木造
5	2	142	0	0	1	234.38	255.52	41.88	5.88	100	阿弥陀如来坐像
3	2	142	1	0	0	222.380000	273.159080	53.880000	5.880000	-1	###FLOW###
4	2	142	1	0	0	222.380000	273.159080	53.880000	5.880000	-1	###LINE###
5	2	142	1	0	0	222.38	273.16	11.88	5.88	100	木造
5	2	142	1	0	1	234.38	273.16	41.88	5.88	100	阿弥陀如来坐像
3	2	142	2	0	0	222.380000	290.799080	41.880000	5.880000	-1	###FLOW###
4	2	142	2	0	0	222.380000	290.799080	41.880000	5.880000	-1	###LINE###
5	2	142	2	0	0	222.38	290.80	5.88	5.88	100	聖
5	2	142	2	0	1	228.38	290.80	35.88	5.88	100	観音菩薩立像
3	2	142	3	0	0	222.380000	308.439080	41.880000	5.880000	-1	###FLOW###
4	2	142	3	0	0	222.380000	308.439080	41.880000	5.880000	-1	###LINE###
5	2	142	3	0	0	222.38	308.44	17.88	5.88	100	阿弥陀
5	2	142	3	0	1	240.38	308.44	23.88	5.88	100	如来立像
3	2	142	4	0	0	222.380000	326.099080	41.880000	5.880000	-1	###FLOW###
4	2	142	4	0	0	222.380000	326.099080	41.880000	5.880000	-1	###LINE###
5	2	142	4	0	0	222.38	326.10	17.88	5.88	100	阿弥陀
5	2	142	4	0	1	240.38	326.10	23.88	5.88	100	如来立像
3	2	143	0	0	0	48.720000	341.339080	5.940000	5.880000	-1	###FLOW###
4	2	143	0	0	0	48.720000	341.339080	5.940000	5.880000	-1	###LINE###
5	2	143	0	0	0	48.72	341.34	5.94	5.88	100	40
3	2	144	0	0	0	64.320000	341.339080	92.160000	6.000000	-1	###FLOW###
4	2	144	0	0	0	64.320000	341.339080	92.160000	6.000000	-1	###LINE###
5	2	144	0	0	0	64.32	341.34	5.88	5.88	100	彫
5	2	144	0	0	1	73.30	341.34	23.86	5.88	100	第２１号
5	2	144	0	0	2	102.60	341.46	53.88	5.88	100	有形文化財（彫刻）
3	2	145	0	0	0	190.460000	341.459080	11.880000	5.880000	-1	###FLOW###
4	2	145	0	0	0	190.460000	341.459080	11.880000	5.880000	-1	###LINE###
5	2	145	0	0	0	190.46	341.46	11.88	5.88	100	彫刻
3	2	146	0	0	0	222.380000	340.108360	38.186280	3.960000	-1	###FLOW###
4	2	146	0	0	0	222.380000	340.108360	38.186280	3.960000	-1	###LINE###
5	2	146	0	0	0	222.38	340.11	38.19	3.96	100	あみだにょらいりつぞう
3	2	147	0	0	0	48.720000	358.979080	5.940000	5.880000	-1	###FLOW###
4	2	147	0	0	0	48.720000	358.979080	5.940000	5.880000	-1	###LINE###
5	2	147	0	0	0	48.72	358.98	5.94	5.88	100	41
3	2	148	0	0	0	64.320000	358.979080	92.160000	6.000000	-1	###FLOW###
4	2	148	0	0	0	64.320000	358.979080	92.160000	6.000000	-1	###LINE###
5	2	148	0	0	0	64.32	358.98	5.88	5.88	100	彫
5	2	148	0	0	1	73.30	358.98	23.86	5.88	100	第２３号
5	2	148	0	0	2	102.60	359.10	53.88	5.88	100	有形文化財（彫刻）
3	2	149	0	0	0	190.460000	359.099080	11.880000	5.880000	-1	###FLOW###
4	2	149	0	0	0	190.460000	359.099080	11.880000	5.880000	-1	###LINE###
5	2	149	0	0	0	190.46	359.10	11.88	5.88	100	彫刻
3	2	150	0	0	0	222.380000	357.748360	38.186280	3.960000	-1	###FLOW###
4	2	150	0	0	0	222.380000	357.748360	38.186280	3.960000	-1	###LINE###
5	2	150	0	0	0	222.38	357.75	38.19	3.96	100	あみだにょらいりつぞう
3	2	151	0	0	0	378.770000	359.099080	11.880000	5.880000	-1	###FLOW###
4	2	151	0	0	0	378.770000	359.099080	11.880000	5.880000	-1	###LINE###
5	2	151	0	0	0	378.77	359.10	11.88	5.88	100	１躯
3	2	152	0	0	0	405.770000	359.099080	44.811480	5.880000	-1	###FLOW###
4	2	152	0	0	0	405.770000	359.099080	44.811480	5.880000	-1	###LINE###
5	2	152	0	0	0	405.77	359.10	44.81	5.88	100	平成11年6月29日
3	2	153	0	0	0	457.510000	359.099080	53.941200	5.880000	-1	###FLOW###
4	2	153	0	0	0	457.510000	359.099080	53.941200	5.880000	-1	###LINE###
5	2	153	0	0	0	457.51	359.10	53.94	5.88	100	由利本荘市猟師町20
3	2	154	0	0	0	575.110000	359.099080	17.880000	5.880000	-1	###FLOW###
4	2	154	0	0	0	575.110000	359.099080	17.880000	5.880000	-1	###LINE###
5	2	154	0	0	0	575.11	359.10	17.88	5.88	100	超光寺
3	2	155	0	0	0	378.770000	376.739080	11.880000	5.880000	-1	###FLOW###
4	2	155	0	0	0	378.770000	376.739080	11.880000	5.880000	-1	###LINE###
5	2	155	0	0	0	378.77	376.74	11.88	5.88	100	１躯
3	2	156	0	0	0	405.770000	376.739080	44.811480	5.880000	-1	###FLOW###
4	2	156	0	0	0	405.770000	376.739080	44.811480	5.880000	-1	###LINE###
5	2	156	0	0	0	405.77	376.74	44.81	5.88	100	平成11年6月29日
3	2	157	0	0	0	457.510000	376.739080	83.941200	5.880000	-1	###FLOW###
4	2	157	0	0	0	457.510000	376.739080	83.941200	5.880000	-1	###LINE###
5	2	157	0	0	0	457.51	376.74	83.94	5.88	100	由利本荘市館前字天神坂ノ下29
3	2	158	0	0	0	575.110000	376.739080	17.880000	5.880000	-1	###FLOW###
4	2	158	0	0	0	575.110000	376.739080	17.880000	5.880000	-1	###LINE###
5	2	158	0	0	0	575.11	376.74	17.88	5.88	100	寶圓寺
3	2	159	0	0	0	457.510000	394.379080	77.941200	5.880000	-1	###FLOW###
4	2	159	0	0	0	457.510000	394.379080	77.941200	5.880000	-1	###LINE###
5	2	159	0	0	0	457.51	394.38	77.94	5.88	100	由利本荘市雪車町字白山前33
3	2	160	0	0	0	575.110000	394.379080	23.880000	5.880000	-1	###FLOW###
4	2	160	0	0	0	575.110000	394.379080	23.880000	5.880000	-1	###LINE###
5	2	160	0	0	0	575.11	394.38	23.88	5.88	100	白山神社
3	2	161	0	0	0	222.380000	343.739080	41.880000	5.880000	-1	###FLOW###
4	2	161	0	0	0	222.380000	343.739080	41.880000	5.880000	-1	###LINE###
5	2	161	0	0	0	222.38	343.74	17.88	5.88	100	阿弥陀
5	2	161	0	0	1	240.38	343.74	23.88	5.88	100	如来立像
3	2	161	1	0	0	222.380000	361.379080	41.880000	5.880000	-1	###FLOW###
4	2	161	1	0	0	222.380000	361.379080	41.880000	5.880000	-1	###LINE###
5	2	161	1	0	0	222.38	361.38	17.88	5.88	100	阿弥陀
5	2	161	1	0	1	240.38	361.38	23.88	5.88	100	如来立像
3	2	162	0	0	0	48.720000	376.619080	5.940000	5.880000	-1	###FLOW###
4	2	162	0	0	0	48.720000	376.619080	5.940000	5.880000	-1	###LINE###
5	2	162	0	0	0	48.72	376.62	5.94	5.88	100	42
3	2	163	0	0	0	64.320000	376.619080	92.160000	6.000000	-1	###FLOW###
4	2	163	0	0	0	64.320000	376.619080	92.160000	6.000000	-1	###LINE###
5	2	163	0	0	0	64.32	376.62	5.88	5.88	100	彫
5	2	163	0	0	1	73.30	376.62	23.86	5.88	100	第２４号
5	2	163	0	0	2	102.60	376.74	53.88	5.88	100	有形文化財（彫刻）
3	2	164	0	0	0	190.460000	376.739080	11.880000	5.880000	-1	###FLOW###
4	2	164	0	0	0	190.460000	376.739080	11.880000	5.880000	-1	###LINE###
5	2	164	0	0	0	190.46	376.74	11.88	5.88	100	彫刻
3	2	165	0	0	0	222.380000	375.388360	53.547120	3.960000	-1	###FLOW###
4	2	165	0	0	0	222.380000	375.388360	53.547120	3.960000	-1	###LINE###
5	2	165	0	0	0	222.38	375.39	53.55	3.96	100	にょいりんかんのんぼさつざぞう
3	2	166	0	0	0	48.720000	394.259080	5.940000	5.880000	-1	###FLOW###
4	2	166	0	0	0	48.720000	394.259080	5.940000	5.880000	-1	###LINE###
5	2	166	0	0	0	48.72	394.26	5.94	5.88	100	43
3	2	167	0	0	0	64.320000	394.259080	92.160000	6.000000	-1	###FLOW###
4	2	167	0	0	0	64.320000	394.259080	92.160000	6.000000	-1	###LINE###
5	2	167	0	0	0	64.32	394.26	5.88	5.88	100	彫
5	2	167	0	0	1	73.30	394.26	23.86	5.88	100	第２５号
5	2	167	0	0	2	102.60	394.38	53.88	5.88	100	有形文化財（彫刻）
3	2	168	0	0	0	190.460000	394.379080	11.880000	5.880000	-1	###FLOW###
4	2	168	0	0	0	190.460000	394.379080	11.880000	5.880000	-1	###LINE###
5	2	168	0	0	0	190.46	394.38	11.88	5.88	100	彫刻
3	2	169	0	0	0	222.380000	393.028360	60.263280	3.960000	-1	###FLOW###
4	2	169	0	0	0	222.380000	393.028360	60.263280	3.960000	-1	###LINE###
5	2	169	0	0	0	222.38	393.03	60.26	3.96	100	じゅういちめんかんのんぼさつざぞう
3	2	170	0	0	0	378.770000	394.379080	11.880000	5.880000	-1	###FLOW###
4	2	170	0	0	0	378.770000	394.379080	11.880000	5.880000	-1	###LINE###
5	2	170	0	0	0	378.77	394.38	11.88	5.88	100	１躯
3	2	171	0	0	0	405.770000	394.379080	44.811480	5.880000	-1	###FLOW###
4	2	171	0	0	0	405.770000	394.379080	44.811480	5.880000	-1	###LINE###
5	2	171	0	0	0	405.77	394.38	44.81	5.88	100	平成11年6月29日
3	2	172	0	0	0	48.720000	411.929080	5.940000	5.880000	-1	###FLOW###
4	2	172	0	0	0	48.720000	411.929080	5.940000	5.880000	-1	###LINE###
5	2	172	0	0	0	48.72	411.93	5.94	5.88	100	44
3	2	173	0	0	0	64.320000	411.929080	92.160000	6.000000	-1	###FLOW###
4	2	173	0	0	0	64.320000	411.929080	92.160000	6.000000	-1	###LINE###
5	2	173	0	0	0	64.32	411.93	5.88	5.88	100	彫
5	2	173	0	0	1	73.30	411.93	23.86	5.88	100	第２６号
5	2	173	0	0	2	102.60	412.05	53.88	5.88	100	有形文化財（彫刻）
3	2	174	0	0	0	190.460000	412.049080	11.880000	5.880000	-1	###FLOW###
4	2	174	0	0	0	190.460000	412.049080	11.880000	5.880000	-1	###LINE###
5	2	174	0	0	0	190.46	412.05	11.88	5.88	100	彫刻
3	2	175	0	0	0	222.380000	410.668360	71.436000	3.960000	-1	###FLOW###
4	2	175	0	0	0	222.380000	410.668360	71.436000	3.960000	-1	###LINE###
5	2	175	0	0	0	222.38	410.67	11.03	3.96	100	あきば
5	2	175	0	0	1	234.14	410.67	13.18	3.96	100	じんじゃ
5	2	175	0	0	2	245.90	410.67	47.92	3.96	100	からすてんぐ（さんじゃくぼう）
3	2	176	0	0	0	378.770000	412.049080	11.880000	5.880000	-1	###FLOW###
4	2	176	0	0	0	378.770000	412.049080	11.880000	5.880000	-1	###LINE###
5	2	176	0	0	0	378.77	412.05	11.88	5.88	100	１躯
3	2	177	0	0	0	404.930000	411.929080	127.385360	5.880000	-1	###FLOW###
4	2	177	0	0	0	404.930000	411.929080	127.385360	5.880000	-1	###LINE###
5	2	177	0	0	0	404.93	411.93	47.36	5.88	100	平成11年12月10日
5	2	177	0	0	1	457.51	411.93	74.81	5.88	100	由利本荘市北福田字堂ノ沢92
3	2	178	0	0	0	575.110000	411.929080	41.160000	5.880000	-1	###FLOW###
4	2	178	0	0	0	575.110000	411.929080	41.160000	5.880000	-1	###LINE###
5	2	178	0	0	0	575.11	411.93	41.16	5.88	100	北福田秋葉神社
3	2	179	0	0	0	378.770000	429.689080	11.880000	5.880000	-1	###FLOW###
4	2	179	0	0	0	378.770000	429.689080	11.880000	5.880000	-1	###LINE###
5	2	179	0	0	0	378.77	429.69	11.88	5.88	100	１躯
3	2	180	0	0	0	405.770000	429.689080	44.811480	5.880000	-1	###FLOW###
4	2	180	0	0	0	405.770000	429.689080	44.811480	5.880000	-1	###LINE###
5	2	180	0	0	0	405.77	429.69	44.81	5.88	100	平成5年10月27日
3	2	181	0	0	0	457.510000	429.689080	83.880000	5.880000	-1	###FLOW###
4	2	181	0	0	0	457.510000	429.689080	83.880000	5.880000	-1	###LINE###
5	2	181	0	0	0	457.51	429.69	83.88	5.88	100	由利本荘市東由利老方字西ノ浜
3	2	182	0	0	0	575.110000	429.689080	11.880000	5.880000	-1	###FLOW###
4	2	182	0	0	0	575.110000	429.689080	11.880000	5.880000	-1	###LINE###
5	2	182	0	0	0	575.11	429.69	11.88	5.88	100	個人
3	2	183	0	0	0	222.380000	379.019080	53.880000	5.880000	-1	###FLOW###
4	2	183	0	0	0	222.380000	379.019080	53.880000	5.880000	-1	###LINE###
5	2	183	0	0	0	222.38	379.02	11.88	5.88	100	如意
5	2	183	0	0	1	234.38	379.02	41.88	5.88	100	輪観音菩薩坐像
3	2	183	1	0	0	222.380000	396.659080	53.880000	5.880000	-1	###FLOW###
4	2	183	1	0	0	222.380000	396.659080	53.880000	5.880000	-1	###LINE###
5	2	183	1	0	0	222.38	396.66	11.88	5.88	100	十一
5	2	183	1	0	1	234.38	396.66	41.88	5.88	100	面観音菩薩坐像
3	2	184	0	0	0	222.380000	414.329080	64.732920	5.880000	-1	###FLOW###
4	2	184	0	0	0	222.380000	414.329080	64.732920	5.880000	-1	###LINE###
5	2	184	0	0	0	222.38	414.33	11.76	5.88	100	秋葉
5	2	184	0	0	1	234.14	414.33	11.76	5.88	100	神社
5	2	184	0	0	2	245.90	414.33	5.88	5.88	100	烏
5	2	184	0	0	3	251.78	414.33	35.33	5.88	100	天狗（三尺坊）
3	2	185	0	0	0	48.720000	429.569080	5.940000	5.880000	-1	###FLOW###
4	2	185	0	0	0	48.720000	429.569080	5.940000	5.880000	-1	###LINE###
5	2	185	0	0	0	48.72	429.57	5.94	5.88	100	45
3	2	186	0	0	0	64.320000	429.569080	92.160000	6.000000	-1	###FLOW###
4	2	186	0	0	0	64.320000	429.569080	92.160000	6.000000	-1	###LINE###
5	2	186	0	0	0	64.32	429.57	5.88	5.88	100	彫
5	2	186	0	0	1	73.30	429.57	23.86	5.88	100	第２７号
5	2	186	0	0	2	102.60	429.69	53.88	5.88	100	有形文化財（彫刻）
3	2	187	0	0	0	190.460000	429.689080	11.880000	5.880000	-1	###FLOW###
4	2	187	0	0	0	190.460000	429.689080	11.880000	5.880000	-1	###LINE###
5	2	187	0	0	0	190.46	429.69	11.88	5.88	100	彫刻
3	2	188	0	0	0	222.380000	428.338360	41.671080	3.960000	-1	###FLOW###
4	2	188	0	0	0	222.380000	428.338360	41.671080	3.960000	-1	###LINE###
5	2	188	0	0	0	222.38	428.34	41.67	3.96	100	やくしるりこうにょらいぞう
3	2	189	0	0	0	48.720000	447.209080	5.940000	5.880000	-1	###FLOW###
4	2	189	0	0	0	48.720000	447.209080	5.940000	5.880000	-1	###LINE###
5	2	189	0	0	0	48.72	447.21	5.94	5.88	100	46
3	2	190	0	0	0	64.320000	447.209080	92.160000	6.000000	-1	###FLOW###
4	2	190	0	0	0	64.320000	447.209080	92.160000	6.000000	-1	###LINE###
5	2	190	0	0	0	64.32	447.21	5.88	5.88	100	彫
5	2	190	0	0	1	73.30	447.21	23.86	5.88	100	第２８号
5	2	190	0	0	2	102.60	447.33	53.88	5.88	100	有形文化財（彫刻）
3	2	191	0	0	0	190.460000	447.329080	11.880000	5.880000	-1	###FLOW###
4	2	191	0	0	0	190.460000	447.329080	11.880000	5.880000	-1	###LINE###
5	2	191	0	0	0	190.46	447.33	11.88	5.88	100	彫刻
3	2	192	0	0	0	222.380000	445.978360	32.428440	3.960000	-1	###FLOW###
4	2	192	0	0	0	222.380000	445.978360	32.428440	3.960000	-1	###LINE###
5	2	192	0	0	0	222.38	445.98	32.43	3.96	100	あみださんぞんぞう
3	2	193	0	0	0	378.770000	447.329080	11.880000	5.880000	-1	###FLOW###
