level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0.000000	0.000000	595.200000	841.680000	-1	###PAGE###
3	1	0	0	0	0	47.400000	41.949000	198.414000	9.000000	-1	###FLOW###
4	1	0	0	0	0	47.400000	41.949000	198.414000	9.000000	-1	###LINE###
5	1	0	0	0	0	47.40	41.95	198.41	9.00	100	横手市の指定等文化財一覧（令和８年４月１日現在）
3	1	0	1	0	0	47.160000	55.735200	21.600000	7.200000	-1	###FLOW###
4	1	0	1	0	0	47.160000	55.735200	21.600000	7.200000	-1	###LINE###
5	1	0	1	0	0	47.16	55.74	21.60	7.20	100	国指定
3	1	0	2	0	0	48.720000	69.521400	10.800000	5.400000	-1	###FLOW###
4	1	0	2	0	0	48.720000	69.521400	10.800000	5.400000	-1	###LINE###
5	1	0	2	0	0	48.72	69.52	10.80	5.40	100	番号
3	1	1	0	0	0	71.160000	69.401400	10.800000	5.400000	-1	###FLOW###
4	1	1	0	0	0	71.160000	69.401400	10.800000	5.400000	-1	###LINE###
5	1	1	0	0	0	71.16	69.40	10.80	5.40	100	種別
3	1	2	0	0	0	102.960000	69.521400	27.000000	5.400000	-1	###FLOW###
4	1	2	0	0	0	102.960000	69.521400	27.000000	5.400000	-1	###LINE###
5	1	2	0	0	0	102.96	69.52	27.00	5.40	100	指定年月日
3	1	3	0	0	0	52.680000	81.055200	3.600000	7.200000	-1	###FLOW###
4	1	3	0	0	0	52.680000	81.055200	3.600000	7.200000	-1	###LINE###
5	1	3	0	0	0	52.68	81.06	3.60	7.20	100	1
3	1	4	0	0	0	69.360000	82.001400	14.385600	5.400000	-1	###FLOW###
4	1	4	0	0	0	69.360000	82.001400	14.385600	5.400000	-1	###LINE###
5	1	4	0	0	0	69.36	82.00	5.40	5.40	100	絵
5	1	4	0	0	1	78.35	82.00	5.40	5.40	100	画
3	1	5	0	0	0	91.080000	82.001400	40.770000	5.400000	-1	###FLOW###
4	1	5	0	0	0	91.080000	82.001400	40.770000	5.400000	-1	###LINE###
5	1	5	0	0	0	91.08	82.00	40.77	5.40	100	昭和43年4月25日
3	1	6	0	0	0	52.680000	93.655200	3.600000	7.200000	-1	###FLOW###
4	1	6	0	0	0	52.680000	93.655200	3.600000	7.200000	-1	###LINE###
5	1	6	0	0	0	52.68	93.66	3.60	7.20	100	2
3	1	7	0	0	0	65.760000	94.601400	66.090000	5.400000	-1	###FLOW###
4	1	7	0	0	0	65.760000	94.601400	66.090000	5.400000	-1	###LINE###
5	1	7	0	0	0	65.76	94.60	21.60	5.40	100	無形民俗
5	1	7	0	0	1	91.08	94.60	40.77	5.40	100	昭和52年5月17日
3	1	8	0	0	0	144.140000	94.721400	48.600000	5.400000	-1	###FLOW###
4	1	8	0	0	0	144.140000	94.721400	48.600000	5.400000	-1	###LINE###
5	1	8	0	0	0	144.14	94.72	48.60	5.40	100	保呂羽山の霜月神楽
3	1	9	0	0	0	52.680000	106.255200	3.600000	7.200000	-1	###FLOW###
4	1	9	0	0	0	52.680000	106.255200	3.600000	7.200000	-1	###LINE###
5	1	9	0	0	0	52.68	106.26	3.60	7.20	100	3
3	1	10	0	0	0	68.400000	107.201400	16.200000	5.400000	-1	###FLOW###
4	1	10	0	0	0	68.400000	107.201400	16.200000	5.400000	-1	###LINE###
5	1	10	0	0	0	68.40	107.20	16.20	5.40	100	建造物
3	1	11	0	0	0	91.080000	107.201400	40.770000	5.400000	-1	###FLOW###
4	1	11	0	0	0	91.080000	107.201400	40.770000	5.400000	-1	###LINE###
5	1	11	0	0	0	91.08	107.20	40.77	5.40	100	昭和55年1月26日
3	1	12	0	0	0	144.140000	107.321400	48.600000	5.400000	-1	###FLOW###
4	1	12	0	0	0	144.140000	107.321400	48.600000	5.400000	-1	###LINE###
5	1	12	0	0	0	144.14	107.32	48.60	5.40	100	波宇志別神社神楽殿
3	1	13	0	0	0	52.680000	118.855200	3.600000	7.200000	-1	###FLOW###
4	1	13	0	0	0	52.680000	118.855200	3.600000	7.200000	-1	###LINE###
5	1	13	0	0	0	52.68	118.86	3.60	7.20	100	4
3	1	14	0	0	0	68.400000	119.801400	16.200000	5.400000	-1	###FLOW###
4	1	14	0	0	0	68.400000	119.801400	16.200000	5.400000	-1	###LINE###
5	1	14	0	0	0	68.40	119.80	16.20	5.40	100	工芸品
3	1	15	0	0	0	91.080000	119.801400	38.016000	5.400000	-1	###FLOW###
4	1	15	0	0	0	91.080000	119.801400	38.016000	5.400000	-1	###LINE###
5	1	15	0	0	0	91.08	119.80	38.02	5.40	100	平成6年6月28日
3	1	16	0	0	0	52.680000	131.455200	3.600000	7.200000	-1	###FLOW###
4	1	16	0	0	0	52.680000	131.455200	3.600000	7.200000	-1	###LINE###
5	1	16	0	0	0	52.68	131.46	3.60	7.20	100	5
3	1	17	0	0	0	69.360000	132.401400	14.385600	5.400000	-1	###FLOW###
4	1	17	0	0	0	69.360000	132.401400	14.385600	5.400000	-1	###LINE###
5	1	17	0	0	0	69.36	132.40	5.40	5.40	100	絵
5	1	17	0	0	1	78.35	132.40	5.40	5.40	100	画
3	1	18	0	0	0	91.080000	132.401400	38.016000	5.400000	-1	###FLOW###
4	1	18	0	0	0	91.080000	132.401400	38.016000	5.400000	-1	###LINE###
5	1	18	0	0	0	91.08	132.40	38.02	5.40	100	平成11年6月7日
3	1	19	0	0	0	52.680000	144.075200	3.600000	7.200000	-1	###FLOW###
4	1	19	0	0	0	52.680000	144.075200	3.600000	7.200000	-1	###LINE###
5	1	19	0	0	0	52.68	144.08	3.60	7.20	100	6
3	1	20	0	0	0	69.360000	145.021400	14.385600	5.400000	-1	###FLOW###
4	1	20	0	0	0	69.360000	145.021400	14.385600	5.400000	-1	###LINE###
5	1	20	0	0	0	69.36	145.02	5.40	5.40	100	絵
5	1	20	0	0	1	78.35	145.02	5.40	5.40	100	画
3	1	21	0	0	0	52.680000	156.675200	3.600000	7.200000	-1	###FLOW###
4	1	21	0	0	0	52.680000	156.675200	3.600000	7.200000	-1	###LINE###
5	1	21	0	0	0	52.68	156.68	3.60	7.20	100	7
3	1	22	0	0	0	194.780000	69.521400	10.800000	5.400000	-1	###FLOW###
4	1	22	0	0	0	194.780000	69.521400	10.800000	5.400000	-1	###LINE###
5	1	22	0	0	0	194.78	69.52	10.80	5.40	100	名称
3	1	22	1	0	0	144.140000	82.121400	81.054000	5.400000	-1	###FLOW###
4	1	22	1	0	0	144.140000	82.121400	81.054000	5.400000	-1	###LINE###
5	1	22	1	0	0	144.14	82.12	81.05	5.40	100	絹本著色不忍池図（小田野直武筆）
3	1	23	0	0	0	267.170000	69.521400	10.800000	5.400000	-1	###FLOW###
4	1	23	0	0	0	267.170000	69.521400	10.800000	5.400000	-1	###LINE###
5	1	23	0	0	0	267.17	69.52	10.80	5.40	100	員数
3	1	23	1	0	0	268.490000	82.121400	8.160000	5.400000	-1	###FLOW###
4	1	23	1	0	0	268.490000	82.121400	8.160000	5.400000	-1	###LINE###
5	1	23	1	0	0	268.49	82.12	8.16	5.40	100	1幅
3	1	24	0	0	0	338.590000	69.521400	10.080000	5.400000	-1	###FLOW###
4	1	24	0	0	0	338.590000	69.521400	10.080000	5.400000	-1	###LINE###
5	1	24	0	0	0	338.59	69.52	10.08	5.40	100	よみ
3	1	25	0	0	0	425.380000	69.521400	16.200000	5.400000	-1	###FLOW###
4	1	25	0	0	0	425.380000	69.521400	16.200000	5.400000	-1	###LINE###
5	1	25	0	0	0	425.38	69.52	16.20	5.40	100	所在地
3	1	26	0	0	0	288.770000	79.121400	160.460000	11.400000	-1	###FLOW###
4	1	26	0	0	0	288.770000	79.121400	108.874800	5.400000	-1	###LINE###
5	1	26	0	0	0	288.77	79.12	108.87	5.40	100	けんぽんちゃくしょくしのばずのいけず（おだのな
4	1	26	0	1	0	400.630000	82.001400	48.600000	5.400000	-1	###LINE###
5	1	26	0	1	0	400.63	82.00	48.60	5.40	100	秋田県立近代美術館
4	1	26	0	2	0	288.770000	85.121400	28.242000	5.400000	-1	###LINE###
5	1	26	0	2	0	288.77	85.12	28.24	5.40	100	おたけひつ）
3	1	27	0	0	0	495.940000	69.521400	16.200000	5.400000	-1	###FLOW###
4	1	27	0	0	0	495.940000	69.521400	16.200000	5.400000	-1	###LINE###
5	1	27	0	0	0	495.94	69.52	16.20	5.40	100	所有者
3	1	27	1	0	0	468.460000	82.121400	16.200000	5.400000	-1	###FLOW###
4	1	27	1	0	0	468.460000	82.121400	16.200000	5.400000	-1	###LINE###
5	1	27	1	0	0	468.46	82.12	16.20	5.40	100	秋田県
3	1	28	0	0	0	288.770000	94.721400	62.299800	5.400000	-1	###FLOW###
4	1	28	0	0	0	288.770000	94.721400	62.299800	5.400000	-1	###LINE###
5	1	28	0	0	0	288.77	94.72	62.30	5.40	100	ほろわさんのしもつきかぐら
3	1	29	0	0	0	400.630000	94.601400	27.000000	5.400000	-1	###FLOW###
4	1	29	0	0	0	400.630000	94.601400	27.000000	5.400000	-1	###LINE###
5	1	29	0	0	0	400.63	94.60	27.00	5.40	100	大森地域内
3	1	30	0	0	0	468.460000	94.721400	37.800000	5.400000	-1	###FLOW###
4	1	30	0	0	0	468.460000	94.721400	37.800000	5.400000	-1	###LINE###
5	1	30	0	0	0	468.46	94.72	37.80	5.40	100	霜月神楽保存会
3	1	31	0	0	0	268.490000	107.321400	8.160000	5.400000	-1	###FLOW###
4	1	31	0	0	0	268.490000	107.321400	8.160000	5.400000	-1	###LINE###
5	1	31	0	0	0	268.49	107.32	8.16	5.40	100	1棟
3	1	32	0	0	0	288.770000	107.321400	66.020400	5.400000	-1	###FLOW###
4	1	32	0	0	0	288.770000	107.321400	66.020400	5.400000	-1	###LINE###
5	1	32	0	0	0	288.77	107.32	66.02	5.40	100	はうしわけじんじゃかぐらでん
3	1	33	0	0	0	400.630000	107.201400	27.000000	5.400000	-1	###FLOW###
4	1	33	0	0	0	400.630000	107.201400	27.000000	5.400000	-1	###LINE###
5	1	33	0	0	0	400.63	107.20	27.00	5.40	100	大森地域内
3	1	34	0	0	0	468.460000	107.321400	32.400000	5.400000	-1	###FLOW###
4	1	34	0	0	0	468.460000	107.321400	32.400000	5.400000	-1	###LINE###
5	1	34	0	0	0	468.46	107.32	32.40	5.40	100	波宇志別神社
3	1	35	0	0	0	144.140000	119.921400	21.600000	5.400000	-1	###FLOW###
4	1	35	0	0	0	144.140000	119.921400	21.600000	5.400000	-1	###LINE###
5	1	35	0	0	0	144.14	119.92	21.60	5.40	100	銅錫杖頭
3	1	36	0	0	0	268.490000	119.921400	8.160000	5.400000	-1	###FLOW###
4	1	36	0	0	0	268.490000	119.921400	8.160000	5.400000	-1	###LINE###
5	1	36	0	0	0	268.49	119.92	8.16	5.40	100	1柄
3	1	37	0	0	0	288.770000	119.921400	40.273200	5.400000	-1	###FLOW###
4	1	37	0	0	0	288.770000	119.921400	40.273200	5.400000	-1	###LINE###
5	1	37	0	0	0	288.77	119.92	40.27	5.40	100	どうしゃくじょうとう
3	1	38	0	0	0	400.630000	119.801400	27.000000	5.400000	-1	###FLOW###
4	1	38	0	0	0	400.630000	119.801400	27.000000	5.400000	-1	###LINE###
5	1	38	0	0	0	400.63	119.80	27.00	5.40	100	横手地域内
3	1	39	0	0	0	468.460000	119.921400	16.200000	5.400000	-1	###FLOW###
4	1	39	0	0	0	468.460000	119.921400	16.200000	5.400000	-1	###LINE###
5	1	39	0	0	0	468.46	119.92	16.20	5.40	100	神明社
3	1	40	0	0	0	144.140000	132.521400	91.854000	5.400000	-1	###FLOW###
4	1	40	0	0	0	144.140000	132.521400	91.854000	5.400000	-1	###LINE###
5	1	40	0	0	0	144.14	132.52	91.85	5.40	100	絹本著色唐太宗花鳥図（小田野直武筆）
3	1	41	0	0	0	265.730000	132.521400	13.554000	5.400000	-1	###FLOW###
4	1	41	0	0	0	265.730000	132.521400	13.554000	5.400000	-1	###LINE###
5	1	41	0	0	0	265.73	132.52	13.55	5.40	100	3幅対
3	1	42	0	0	0	91.080000	145.021400	40.770000	5.400000	-1	###FLOW###
4	1	42	0	0	0	91.080000	145.021400	40.770000	5.400000	-1	###LINE###
5	1	42	0	0	0	91.08	145.02	40.77	5.40	100	平成15年5月29日
3	1	43	0	0	0	144.140000	145.141400	80.692200	5.400000	-1	###FLOW###
4	1	43	0	0	0	144.140000	145.141400	80.692200	5.400000	-1	###LINE###
5	1	43	0	0	0	144.14	145.14	80.69	5.40	100	絹本著色松に唐鳥図（佐竹曙山筆）
3	1	44	0	0	0	268.490000	145.141400	8.160000	5.400000	-1	###FLOW###
4	1	44	0	0	0	268.490000	145.141400	8.160000	5.400000	-1	###LINE###
5	1	44	0	0	0	268.49	145.14	8.16	5.40	100	1幅
3	1	45	0	0	0	69.360000	157.621400	14.385600	5.400000	-1	###FLOW###
4	1	45	0	0	0	69.360000	157.621400	14.385600	5.400000	-1	###LINE###
5	1	45	0	0	0	69.36	157.62	5.40	5.40	100	史
5	1	45	0	0	1	78.35	157.62	5.40	5.40	100	跡
3	1	46	0	0	0	91.080000	157.621400	40.770000	5.400000	-1	###FLOW###
4	1	46	0	0	0	91.080000	157.621400	40.770000	5.400000	-1	###LINE###
5	1	46	0	0	0	91.08	157.62	40.77	5.40	100	平成22年2月22日
3	1	47	0	0	0	144.140000	157.741400	59.400000	5.400000	-1	###FLOW###
4	1	47	0	0	0	144.140000	157.741400	59.400000	5.400000	-1	###LINE###
5	1	47	0	0	0	144.14	157.74	59.40	5.40	100	大鳥井山遺跡附陣館遺跡
3	1	48	0	0	0	52.680000	169.275200	3.600000	7.200000	-1	###FLOW###
4	1	48	0	0	0	52.680000	169.275200	3.600000	7.200000	-1	###LINE###
5	1	48	0	0	0	52.68	169.28	3.60	7.20	100	8
3	1	49	0	0	0	68.400000	170.221400	16.200000	5.400000	-1	###FLOW###
4	1	49	0	0	0	68.400000	170.221400	16.200000	5.400000	-1	###LINE###
5	1	49	0	0	0	68.40	170.22	16.20	5.40	100	建造物
3	1	50	0	0	0	91.080000	170.221400	40.770000	5.400000	-1	###FLOW###
4	1	50	0	0	0	91.080000	170.221400	40.770000	5.400000	-1	###LINE###
5	1	50	0	0	0	91.08	170.22	40.77	5.40	100	平成29年2月23日
3	1	51	0	0	0	144.140000	170.341400	27.000000	5.400000	-1	###FLOW###
4	1	51	0	0	0	144.140000	170.341400	27.000000	5.400000	-1	###LINE###
5	1	51	0	0	0	144.14	170.34	27.00	5.40	100	佐藤家住宅
3	1	52	0	0	0	52.680000	181.875200	3.600000	7.200000	-1	###FLOW###
4	1	52	0	0	0	52.680000	181.875200	3.600000	7.200000	-1	###LINE###
5	1	52	0	0	0	52.68	181.88	3.60	7.20	100	9
3	1	53	0	0	0	68.400000	182.821400	16.200000	5.400000	-1	###FLOW###
4	1	53	0	0	0	68.400000	182.821400	16.200000	5.400000	-1	###LINE###
5	1	53	0	0	0	68.40	182.82	16.20	5.40	100	建造物
3	1	54	0	0	0	91.080000	182.821400	40.770000	5.400000	-1	###FLOW###
4	1	54	0	0	0	91.080000	182.821400	40.770000	5.400000	-1	###LINE###
5	1	54	0	0	0	91.08	182.82	40.77	5.40	100	平成29年2月23日
3	1	55	0	0	0	144.140000	182.941400	80.767800	5.400000	-1	###FLOW###
4	1	55	0	0	0	144.140000	182.941400	80.767800	5.400000	-1	###LINE###
5	1	55	0	0	0	144.14	182.94	32.40	5.40	100	旧松浦家住宅
5	1	55	0	0	1	180.13	182.94	5.40	5.40	100	附
5	1	55	0	0	2	189.13	182.94	35.78	5.40	100	棟札、門及び塀
3	1	56	0	0	0	50.880000	194.475200	7.200000	7.200000	-1	###FLOW###
4	1	56	0	0	0	50.880000	194.475200	7.200000	7.200000	-1	###LINE###
5	1	56	0	0	0	50.88	194.48	7.20	7.20	100	10
3	1	57	0	0	0	69.360000	195.421400	14.385600	5.400000	-1	###FLOW###
4	1	57	0	0	0	69.360000	195.421400	14.385600	5.400000	-1	###LINE###
5	1	57	0	0	0	69.36	195.42	5.40	5.40	100	史
5	1	57	0	0	1	78.35	195.42	5.40	5.40	100	跡
3	1	58	0	0	0	91.080000	195.421400	38.016000	5.400000	-1	###FLOW###
4	1	58	0	0	0	91.080000	195.421400	38.016000	5.400000	-1	###LINE###
5	1	58	0	0	0	91.08	195.42	38.02	5.40	100	令和8年2月17日
3	1	59	0	0	0	144.140000	195.541400	32.400000	5.400000	-1	###FLOW###
4	1	59	0	0	0	144.140000	195.541400	32.400000	5.400000	-1	###LINE###
5	1	59	0	0	0	144.14	195.54	32.40	5.40	100	出羽金沢城跡
3	1	60	0	0	0	288.770000	129.521400	160.460000	24.020000	-1	###FLOW###
4	1	60	0	0	0	288.770000	129.521400	107.400600	5.400000	-1	###LINE###
5	1	60	0	0	0	288.77	129.52	107.40	5.40	100	けんぽんちゃくしょくとうたいそうかちょうず（おだ
4	1	60	0	1	0	400.630000	132.401400	48.600000	5.400000	-1	###LINE###
5	1	60	0	1	0	400.63	132.40	48.60	5.40	100	秋田県立近代美術館
4	1	60	0	2	0	288.770000	135.541400	38.556000	5.400000	-1	###LINE###
5	1	60	0	2	0	288.77	135.54	38.56	5.40	100	のなおたけひつ）
4	1	60	0	3	0	288.770000	142.141400	107.703000	5.400000	-1	###LINE###
5	1	60	0	3	0	288.77	142.14	107.70	5.40	100	けんぽんちゃくしょくまつにからとりず（さたけしょ
4	1	60	0	4	0	400.630000	145.021400	48.600000	5.400000	-1	###LINE###
5	1	60	0	4	0	400.63	145.02	48.60	5.40	100	秋田県立近代美術館
4	1	60	0	5	0	288.770000	148.141400	22.966200	5.400000	-1	###LINE###
5	1	60	0	5	0	288.77	148.14	22.97	5.40	100	ざんひつ）
3	1	61	0	0	0	468.460000	132.521400	16.200000	5.400000	-1	###FLOW###
4	1	61	0	0	0	468.460000	132.521400	16.200000	5.400000	-1	###LINE###
5	1	61	0	0	0	468.46	132.52	16.20	5.40	100	秋田県
3	1	61	1	0	0	468.460000	145.141400	10.800000	5.400000	-1	###FLOW###
4	1	61	1	0	0	468.460000	145.141400	10.800000	5.400000	-1	###LINE###
5	1	61	1	0	0	468.46	145.14	10.80	5.40	100	個人
3	1	62	0	0	0	288.770000	157.741400	102.443400	5.400000	-1	###FLOW###
4	1	62	0	0	0	288.770000	157.741400	102.443400	5.400000	-1	###LINE###
5	1	62	0	0	0	288.77	157.74	102.44	5.40	100	おおとりいやまいせきつけたりじんだていせき
3	1	63	0	0	0	400.630000	157.621400	27.000000	5.400000	-1	###FLOW###
4	1	63	0	0	0	400.630000	157.621400	27.000000	5.400000	-1	###LINE###
5	1	63	0	0	0	400.63	157.62	27.00	5.40	100	横手地域内
3	1	64	0	0	0	468.460000	157.741400	27.000000	5.400000	-1	###FLOW###
4	1	64	0	0	0	468.460000	157.741400	27.000000	5.400000	-1	###LINE###
5	1	64	0	0	0	468.46	157.74	27.00	5.40	100	横手市ほか
3	1	65	0	0	0	268.850000	170.221400	8.160000	5.400000	-1	###FLOW###
4	1	65	0	0	0	268.850000	170.221400	8.160000	5.400000	-1	###LINE###
5	1	65	0	0	0	268.85	170.22	8.16	5.40	100	2棟
3	1	66	0	0	0	288.770000	170.341400	37.740600	5.400000	-1	###FLOW###
4	1	66	0	0	0	288.770000	170.341400	37.740600	5.400000	-1	###LINE###
5	1	66	0	0	0	288.77	170.34	37.74	5.40	100	さとうけじゅうたく
3	1	67	0	0	0	400.630000	170.221400	27.000000	5.400000	-1	###FLOW###
4	1	67	0	0	0	400.630000	170.221400	27.000000	5.400000	-1	###LINE###
5	1	67	0	0	0	400.63	170.22	27.00	5.40	100	増田地域内
3	1	68	0	0	0	468.460000	170.341400	10.800000	5.400000	-1	###FLOW###
4	1	68	0	0	0	468.460000	170.341400	10.800000	5.400000	-1	###LINE###
5	1	68	0	0	0	468.46	170.34	10.80	5.40	100	個人
3	1	69	0	0	0	268.850000	182.821400	8.160000	5.400000	-1	###FLOW###
4	1	69	0	0	0	268.850000	182.821400	8.160000	5.400000	-1	###LINE###
5	1	69	0	0	0	268.85	182.82	8.16	5.40	100	3棟
3	1	70	0	0	0	288.770000	179.941400	138.860000	11.400000	-1	###FLOW###
4	1	70	0	0	0	288.770000	179.941400	107.470800	5.400000	-1	###LINE###
5	1	70	0	0	0	288.77	179.94	56.81	5.40	100	きゅうまつうらけじゅうたく
5	1	70	0	0	1	349.22	179.94	19.27	5.40	100	つけたり
5	1	70	0	0	2	372.12	179.94	24.12	5.40	100	むなふだ、
4	1	70	0	1	0	400.630000	182.821400	27.000000	5.400000	-1	###LINE###
5	1	70	0	1	0	400.63	182.82	27.00	5.40	100	増田地域内
4	1	70	0	2	0	288.770000	185.941400	34.981200	5.400000	-1	###LINE###
5	1	70	0	2	0	288.77	185.94	34.98	5.40	100	もんおよびへい
3	1	71	0	0	0	468.460000	182.941400	10.800000	5.400000	-1	###FLOW###
4	1	71	0	0	0	468.460000	182.941400	10.800000	5.400000	-1	###LINE###
5	1	71	0	0	0	468.46	182.94	10.80	5.40	100	個人
3	1	72	0	0	0	288.770000	195.541400	52.353000	5.400000	-1	###FLOW###
4	1	72	0	0	0	288.770000	195.541400	52.353000	5.400000	-1	###LINE###
5	1	72	0	0	0	288.77	195.54	52.35	5.40	100	でわかねざわじょうあと
3	1	73	0	0	0	400.630000	195.421400	27.000000	5.400000	-1	###FLOW###
4	1	73	0	0	0	400.630000	195.421400	27.000000	5.400000	-1	###LINE###
5	1	73	0	0	0	400.63	195.42	27.00	5.40	100	横手地域内
3	1	74	0	0	0	468.460000	195.541400	37.800000	5.400000	-1	###FLOW###
4	1	74	0	0	0	468.460000	195.541400	37.800000	5.400000	-1	###LINE###
5	1	74	0	0	0	468.46	195.54	37.80	5.40	100	金澤八幡宮ほか
3	1	75	0	0	0	75.840000	208.021400	12.840000	5.400000	-1	###FLOW###
4	1	75	0	0	0	75.840000	208.021400	12.840000	5.400000	-1	###LINE###
5	1	75	0	0	0	75.84	208.02	12.84	5.40	100	１０件
3	1	76	0	0	0	47.160000	219.675200	21.600000	7.200000	-1	###FLOW###
4	1	76	0	0	0	47.160000	219.675200	21.600000	7.200000	-1	###LINE###
5	1	76	0	0	0	47.16	219.68	21.60	7.20	100	国選定
3	1	76	1	0	0	48.720000	233.341400	10.800000	5.400000	-1	###FLOW###
4	1	76	1	0	0	48.720000	233.341400	10.800000	5.400000	-1	###LINE###
5	1	76	1	0	0	48.72	233.34	10.80	5.40	100	番号
3	1	77	0	0	0	71.160000	233.221400	10.800000	5.400000	-1	###FLOW###
4	1	77	0	0	0	71.160000	233.221400	10.800000	5.400000	-1	###LINE###
5	1	77	0	0	0	71.16	233.22	10.80	5.40	100	種別
3	1	78	0	0	0	102.960000	233.341400	27.000000	5.400000	-1	###FLOW###
4	1	78	0	0	0	102.960000	233.341400	27.000000	5.400000	-1	###LINE###
5	1	78	0	0	0	102.96	233.34	27.00	5.40	100	指定年月日
3	1	79	0	0	0	52.680000	244.875200	3.600000	7.200000	-1	###FLOW###
4	1	79	0	0	0	52.680000	244.875200	3.600000	7.200000	-1	###LINE###
5	1	79	0	0	0	52.68	244.88	3.60	7.20	100	1
3	1	80	0	0	0	69.360000	245.821400	14.385600	5.400000	-1	###FLOW###
4	1	80	0	0	0	69.360000	245.821400	14.385600	5.400000	-1	###LINE###
5	1	80	0	0	0	69.36	245.82	5.40	5.40	100	伝
5	1	80	0	0	1	78.35	245.82	5.40	5.40	100	建
3	1	81	0	0	0	91.080000	245.821400	43.524000	5.400000	-1	###FLOW###
4	1	81	0	0	0	91.080000	245.821400	43.524000	5.400000	-1	###LINE###
5	1	81	0	0	0	91.08	245.82	43.52	5.40	100	平成25年12月27日
3	1	82	0	0	0	194.780000	233.341400	10.800000	5.400000	-1	###FLOW###
4	1	82	0	0	0	194.780000	233.341400	10.800000	5.400000	-1	###LINE###
5	1	82	0	0	0	194.78	233.34	10.80	5.40	100	名称
3	1	83	0	0	0	267.170000	233.341400	10.800000	5.400000	-1	###FLOW###
4	1	83	0	0	0	267.170000	233.341400	10.800000	5.400000	-1	###LINE###
5	1	83	0	0	0	267.17	233.34	10.80	5.40	100	員数
3	1	84	0	0	0	338.590000	233.341400	10.080000	5.400000	-1	###FLOW###
4	1	84	0	0	0	338.590000	233.341400	10.080000	5.400000	-1	###LINE###
5	1	84	0	0	0	338.59	233.34	10.08	5.40	100	よみ
3	1	84	1	0	0	288.770000	242.941400	105.208200	11.400000	-1	###FLOW###
4	1	84	1	0	0	288.770000	242.941400	105.208200	5.400000	-1	###LINE###
5	1	84	1	0	0	288.77	242.94	105.21	5.40	100	よこてしますだでんとうてきけんぞうぶつぐんほ
4	1	84	1	1	0	288.770000	248.941400	18.187200	5.400000	-1	###LINE###
5	1	84	1	1	0	288.77	248.94	18.19	5.40	100	ぞんちく
3	1	85	0	0	0	144.140000	245.941400	86.400000	5.400000	-1	###FLOW###
4	1	85	0	0	0	144.140000	245.941400	86.400000	5.400000	-1	###LINE###
5	1	85	0	0	0	144.14	245.94	86.40	5.40	100	横手市増田伝統的建造物群保存地区
3	1	86	0	0	0	425.380000	233.341400	16.200000	5.400000	-1	###FLOW###
4	1	86	0	0	0	425.380000	233.341400	16.200000	5.400000	-1	###LINE###
5	1	86	0	0	0	425.38	233.34	16.20	5.40	100	所在地
3	1	86	1	0	0	400.630000	245.821400	27.000000	5.400000	-1	###FLOW###
4	1	86	1	0	0	400.630000	245.821400	27.000000	5.400000	-1	###LINE###
5	1	86	1	0	0	400.63	245.82	27.00	5.40	100	増田地域内
3	1	87	0	0	0	495.940000	233.341400	16.200000	5.400000	-1	###FLOW###
4	1	87	0	0	0	495.940000	233.341400	16.200000	5.400000	-1	###LINE###
5	1	87	0	0	0	495.94	233.34	16.20	5.40	100	所有者
3	1	87	1	0	0	468.460000	245.941400	48.362400	5.400000	-1	###FLOW###
4	1	87	1	0	0	468.460000	245.941400	48.362400	5.400000	-1	###LINE###
5	1	87	1	0	0	468.46	245.94	48.36	5.40	100	個人及び横手市ほか
3	1	88	0	0	0	79.560000	258.421400	9.120000	5.400000	-1	###FLOW###
4	1	88	0	0	0	79.560000	258.421400	9.120000	5.400000	-1	###LINE###
5	1	88	0	0	0	79.56	258.42	9.12	5.40	100	１件
3	1	89	0	0	0	47.160000	270.075200	36.000000	7.200000	-1	###FLOW###
4	1	89	0	0	0	47.160000	270.075200	36.000000	7.200000	-1	###LINE###
5	1	89	0	0	0	47.16	270.08	36.00	7.20	100	秋田県指定
3	1	89	1	0	0	48.720000	283.771400	10.800000	5.400000	-1	###FLOW###
4	1	89	1	0	0	48.720000	283.771400	10.800000	5.400000	-1	###LINE###
5	1	89	1	0	0	48.72	283.77	10.80	5.40	100	番号
3	1	90	0	0	0	71.160000	283.651400	10.800000	5.400000	-1	###FLOW###
4	1	90	0	0	0	71.160000	283.651400	10.800000	5.400000	-1	###LINE###
5	1	90	0	0	0	71.16	283.65	10.80	5.40	100	種別
3	1	91	0	0	0	102.960000	283.771400	27.000000	5.400000	-1	###FLOW###
4	1	91	0	0	0	102.960000	283.771400	27.000000	5.400000	-1	###LINE###
5	1	91	0	0	0	102.96	283.77	27.00	5.40	100	指定年月日
3	1	92	0	0	0	194.780000	283.771400	10.800000	5.400000	-1	###FLOW###
4	1	92	0	0	0	194.780000	283.771400	10.800000	5.400000	-1	###LINE###
5	1	92	0	0	0	194.78	283.77	10.80	5.40	100	名称
3	1	93	0	0	0	267.170000	283.771400	10.800000	5.400000	-1	###FLOW###
4	1	93	0	0	0	267.170000	283.771400	10.800000	5.400000	-1	###LINE###
5	1	93	0	0	0	267.17	283.77	10.80	5.40	100	員数
3	1	94	0	0	0	338.590000	283.771400	10.080000	5.400000	-1	###FLOW###
4	1	94	0	0	0	338.590000	283.771400	10.080000	5.400000	-1	###LINE###
