全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-107,山形県山形市,木造聖観音菩薩立像,モクゾウショウカンノンボサツリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市七日町4-4-16,山形県,山形市,七日町,2004/4/16,,38.251678,140.344498,,,,,,,,,,,,来迎寺,2007/3/30,,,,,,,,,,,,
62014,2-108,山形県山形市,木造大日如来坐像,モクゾウダイニチニョライザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,2007/10/24,,,,,,,,,,,,
62014,2-109,山形県山形市,木造僧形文殊菩薩坐像,モクゾウソウギョウモンジュボサツザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-1,山形県,山形市,大字山寺,Jan-56,,38.311035,140.433121,,,,,,,,,,,,立石寺,2007/10/24,,,,,,,,,,,,
62014,2-110,山形県山形市,木造毘沙門天立像,モクゾウビシャモンテンリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字山寺4456-4,山形県,山形市,大字山寺,Apr-56,,38.311035,140.433121,,,,,,,,,,,,性相院,2007/10/24,,,,,,,,,,,,
62014,2-111,山形県山形市,木造不動明王立像,モクゾウフドウミョウオウリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市八日町2-1-57,山形県,山形市,八日町,2-1-57,,38.242645,140.327286,,,,,,,,,,,,宝光院,2008/3/28,,,,,,,,,,,,
62014,2-112,山形県山形市,木造観音菩薩立像及び木造勢至菩薩立像,モクゾウカンノンボサツリュウゾウオヨビモクゾウセイシボサツリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市三日町2-1-52,山形県,山形市,三日町,2-1-52,,38.242714,140.337799,,,,,,,,,,,,梵行寺,2008/3/28,,,,,,,,,,,,
62014,2-113,山形県山形市,銅造阿弥陀如来立像,ドウゾウアミダニョライリュウゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字十文字21,山形県,山形市,大字十文字,21,,38.305889,140.364822,,,,,,,,,,,,阿弥陀寺,2008/11/19,,,,,,,,,,,,
62014,2-114,山形県山形市,木造聖観音菩薩坐像,モクゾウショウカンノンボサツザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市八日町2-1-57,山形県,山形市,八日町,2-1-57,,38.242645,140.327286,,,,,,,,,,,,宝光院,2008/11/19,,,,,,,,,,,,
62014,2-115,山形県山形市,木造不動明王坐像,モクゾウフドウミョウオウザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字上反田4-2,山形県,山形市,大字上反田,4月2日,,38.269604,140.245499,,,,,,,,,,,,安養寺,2009/3/31,,,,,,,,,,,,
62014,2-116,山形県山形市,木造愛染明王坐像,モクゾウアイゼンミョウオウザゾウ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字上反田4-2,山形県,山形市,大字上反田,4月2日,,38.269604,140.245499,,,,,,,,,,,,安養寺,2009/3/31,,,,,,,,,,,,
